"customer_id","age","gender","item_purchased","category","purchase_amount","purchase_date","location","size","color","season","review_rating","subscription_status","shipping_type","discount_applied","promo_code_used","previous_purchases","payment_method","frequency_of_purchases","age_group","purchase_frequency_days"
"15441","53","Male","Watch","Accessories","16351","2024-09-15 16:58:19","Chennai","Unknown","Black","Winter","3","No","Not Specified","Yes","No","15","Credit Card","Quarterly","Middle-aged","90"
"15442","52","Male","Sneakers","Footwear","9711","2025-09-17 12:42:30","Jaipur","Unknown","Green","Summer","3.7","No","Standard","No","No","9","Credit Card","Annually","Middle-aged","365"
"15443","23","Female","T-Shirt","Clothing","11620","2024-06-15 05:57:05","Chennai","M","White","Summer","2.6","No","Next Day Air","No","No","19","Credit Card","Annually","Young Adult","365"
"15444","62","Female","T-Shirt","Clothing","11454","2025-05-13 02:35:51","Hyderabad","M","Brown","Summer","3.3","Yes","Standard","No","No","11","Cash","Weekly","Senior","7"
"15445","21","Male","Jeans","Clothing","2905","2025-12-06 23:39:51","Bengaluru","L","White","Summer","3.4","No","Next Day Air","No","Yes","9","Credit Card","Monthly","Young Adult","30"
"15446","61","Female","Headphones","Electronics","65653","2025-02-03 14:57:43","Jaipur","Unknown","Black","Fall","4.9","Yes","Free Shipping","No","No","10","Debit Card","Quarterly","Senior","90"
"15447","37","Male","Boots","Footwear","9296","2025-12-01 20:27:38","Jaipur","Unknown","Red","Winter","5","Yes","Standard","No","Yes","11","Google Pay","Quarterly","Adult","90"
"15448","63","Male","Boots","Footwear","11039","2025-04-03 12:33:09","Bengaluru","Unknown","Black","Summer","5","No","Next Day Air","No","No","7","Debit Card","Weekly","Senior","7"
"15449","48","Female","Jeans","Clothing","6225","2024-03-09 08:55:58","Bengaluru","M","Gray","Spring","4.1","No","Next Day Air","Yes","Yes","16","Credit Card","Monthly","Middle-aged","30"
"15450","19","Female","Smartphone","Electronics","91134","2024-10-29 11:21:07","Chennai","Unknown","Black","Summer","4","Yes","Express","Yes","No","10","Debit Card","Monthly","Young Adult","30"
"15451","65","Male","Backpack","Accessories","11288","2025-08-29 11:42:12","Mumbai","Unknown","Green","Summer","5","Yes","Standard","No","Yes","6","Debit Card","Bi-Weekly","Senior","14"
"15452","23","Male","Boots","Footwear","13612","2024-09-17 19:36:04","Pune","Unknown","Black","Spring","4.1","No","Standard","No","No","5","Credit Card","Quarterly","Young Adult","90"
"15453","68","Female","Headphones","Electronics","99517","2024-05-18 14:05:25","Delhi","Unknown","Black","Fall","3.8","No","Standard","Yes","No","12","Credit Card","Annually","Senior","365"
"15454","56","Male","Boots","Footwear","13529","2024-11-09 05:55:00","Chennai","Unknown","White","Spring","4","No","Free Shipping","No","No","16","Google Pay","Annually","Middle-aged","365"
"15455","44","Male","Backpack","Accessories","24153","2025-12-21 03:32:57","Chennai","Unknown","Black","Fall","3.1","Yes","Next Day Air","Yes","No","12","Debit Card","Weekly","Middle-aged","7"
"15456","48","Male","Jacket","Clothing","10624","2024-07-27 16:36:51","Bengaluru","S","White","Fall","3.9","No","Next Day Air","Yes","No","12","Credit Card","Quarterly","Middle-aged","90"
"15457","55","Male","Smartphone","Electronics","41500","2025-09-19 02:54:04","Pune","Unknown","Red","Winter","4.8","No","Free Shipping","No","Yes","9","Credit Card","Annually","Middle-aged","365"
"15458","66","Male","Boots","Footwear","16019","2024-06-25 22:24:51","Pune","Unknown","Brown","Summer","4.3","No","Express","No","No","11","Google Pay","Weekly","Senior","7"
"15459","43","Female","Smartphone","Electronics","46978","2024-06-03 01:10:09","Kolkata","Unknown","Blue","Fall","3.7","No","Standard","Yes","No","9","Google Pay","Quarterly","Adult","90"
"15460","24","Male","Smartphone","Electronics","101177","2025-09-17 22:46:00","Delhi","Unknown","Red","Fall","3.4","Yes","Standard","No","Yes","18","Cash","Bi-Weekly","Young Adult","14"
"15461","27","Male","Jeans","Clothing","6972","2025-11-05 05:39:09","Pune","XL","Brown","Summer","4.6","No","Standard","Yes","Yes","9","Google Pay","Bi-Weekly","Young Adult","14"
"15462","29","Male","T-Shirt","Clothing","8632","2025-10-17 07:41:17","Delhi","XL","Black","Summer","4","No","Standard","No","Yes","11","Debit Card","Monthly","Young Adult","30"
"15463","68","Male","Backpack","Accessories","18924","2024-05-16 12:18:48","Delhi","Unknown","Gray","Fall","2.8","No","Standard","Yes","Yes","8","Credit Card","Bi-Weekly","Senior","14"
"15464","26","Male","Boots","Footwear","7802","2024-02-19 08:10:57","Chennai","Unknown","Green","Spring","4.1","Yes","Standard","Yes","Yes","8","Debit Card","Quarterly","Young Adult","90"
"15465","36","Female","Laptop","Electronics","32868","2025-07-02 13:27:10","Chennai","Unknown","Black","Fall","4.7","No","Standard","Yes","No","10","PayPal","Bi-Weekly","Adult","14"
"15466","35","Female","Jeans","Clothing","4233","2024-05-22 01:57:25","Chennai","L","Green","Winter","4.5","No","Standard","No","Yes","9","Credit Card","Bi-Weekly","Adult","14"
"15467","33","Male","Backpack","Accessories","6142","2025-02-01 05:44:10","Mumbai","Unknown","Black","Fall","3.4","Yes","Standard","No","No","9","PayPal","Monthly","Adult","30"
"15468","22","Male","Boots","Footwear","5229","2024-08-26 01:39:56","Jaipur","Unknown","Black","Summer","3.6","Yes","Standard","No","Yes","13","Google Pay","Quarterly","Young Adult","90"
"15469","28","Female","Jeans","Clothing","6889","2024-10-06 03:21:56","Bengaluru","XL","Green","Winter","3.6","Yes","Express","Yes","No","8","Cash","Monthly","Young Adult","30"
"15470","63","Female","Smartphone","Electronics","103335","2024-08-23 01:39:26","Jaipur","Unknown","Brown","Summer","5","No","Standard","No","No","8","Apple Pay","Quarterly","Senior","90"
"15471","59","Male","Jeans","Clothing","7387","2024-03-26 07:15:25","Delhi","XL","Gray","Fall","4.7","Yes","Free Shipping","No","No","6","PayPal","Weekly","Senior","7"
"15472","59","Female","Laptop","Electronics","17513","2024-07-23 18:49:40","Pune","Unknown","Blue","Spring","4.4","No","Free Shipping","No","Yes","8","Google Pay","Weekly","Senior","7"
"15473","62","Male","Boots","Footwear","10541","2024-11-23 12:41:26","Delhi","Unknown","Black","Summer","3.7","No","Standard","No","No","13","PayPal","Quarterly","Senior","90"
"15474","62","Female","Smartphone","Electronics","21912","2025-06-27 18:54:57","Chennai","Unknown","Red","Summer","4.3","No","Express","Yes","No","10","Debit Card","Monthly","Senior","30"
"15475","50","Female","T-Shirt","Clothing","11371","2024-06-25 14:34:55","Mumbai","L","White","Winter","4.6","No","Standard","No","No","8","PayPal","Quarterly","Middle-aged","90"
"15476","21","Male","Boots","Footwear","15189","2024-02-17 03:00:47","Kolkata","Unknown","Blue","Winter","3.9","No","Standard","Yes","No","4","Apple Pay","Monthly","Young Adult","30"
"15477","34","Female","Smartphone","Electronics","36022","2025-09-30 12:10:31","Bengaluru","Unknown","Gray","Winter","2.9","No","Express","No","No","13","Google Pay","Weekly","Adult","7"
"15478","38","Male","Headphones","Electronics","52207","2024-02-15 04:21:33","Mumbai","Unknown","Black","Fall","4.2","No","Next Day Air","No","No","7","Debit Card","Annually","Adult","365"
"15479","44","Male","Sneakers","Footwear","8051","2024-01-23 05:33:21","Jaipur","Unknown","Brown","Winter","3.6","No","Standard","No","No","8","PayPal","Monthly","Middle-aged","30"
"15480","20","Male","Watch","Accessories","15189","2025-03-15 05:18:23","Bengaluru","Unknown","Brown","Spring","3.9","No","Express","No","No","12","Cash","Bi-Weekly","Young Adult","14"
"15481","53","Female","Watch","Accessories","8217","2025-03-07 17:14:36","Kolkata","Unknown","Brown","Fall","3.6","No","Free Shipping","No","Yes","7","Google Pay","Weekly","Middle-aged","7"
"15482","57","Male","Headphones","Electronics","40919","2024-12-29 17:55:31","Bengaluru","Unknown","Gray","Fall","4.3","No","Express","No","No","11","Debit Card","Monthly","Middle-aged","30"
"15483","36","Female","Backpack","Accessories","9379","2024-01-22 01:45:10","Chennai","Unknown","Brown","Spring","4.9","No","Standard","No","No","9","Apple Pay","Monthly","Adult","30"
"15484","46","Male","Headphones","Electronics","68890","2025-08-19 11:16:00","Jaipur","Unknown","Blue","Summer","4","Yes","Express","No","No","9","Debit Card","Bi-Weekly","Middle-aged","14"
"15485","42","Female","Smartphone","Electronics","80593","2024-08-07 09:45:00","Mumbai","Unknown","Blue","Summer","4.1","No","Standard","No","No","12","Google Pay","Monthly","Adult","30"
"15486","67","Male","Jacket","Clothing","7719","2025-02-25 03:16:38","Hyderabad","S","Black","Spring","4","No","Next Day Air","Yes","No","8","Cash","Monthly","Senior","30"
"15487","34","Male","T-Shirt","Clothing","3154","2025-12-19 13:05:11","Chennai","L","Gray","Spring","3","No","Standard","Yes","No","10","Debit Card","Monthly","Adult","30"
"15488","49","Female","Jacket","Clothing","3735","2025-08-01 02:36:30","Hyderabad","M","Blue","Fall","4.3","Yes","Standard","Yes","Yes","8","Credit Card","Bi-Weekly","Middle-aged","14"
"15489","46","Male","Jeans","Clothing","3154","2025-04-23 20:54:41","Pune","S","Black","Spring","4.5","No","Next Day Air","No","No","9","Credit Card","Annually","Middle-aged","365"
"15490","40","Female","Jeans","Clothing","3403","2025-06-08 11:18:33","Kolkata","L","Blue","Summer","2.2","Yes","Standard","Yes","Yes","5","Credit Card","Bi-Weekly","Adult","14"
"15491","30","Female","T-Shirt","Clothing","11371","2024-07-05 14:09:55","Delhi","XL","Black","Fall","4.9","No","Standard","Yes","Yes","8","Debit Card","Monthly","Young Adult","30"
"15492","62","Male","Smartphone","Electronics","64076","2024-10-17 16:04:32","Chennai","Unknown","Brown","Summer","2.7","No","Standard","Yes","Yes","11","Credit Card","Monthly","Senior","30"
"15493","39","Male","Boots","Footwear","14110","2024-09-26 16:23:31","Bengaluru","Unknown","Brown","Spring","2.9","No","Standard","No","No Promo","8","Credit Card","Annually","Adult","365"
"15494","40","Male","Boots","Footwear","5478","2024-02-11 00:14:51","Pune","Unknown","Black","Winter","3.2","Yes","Standard","Yes","Yes","6","Credit Card","Monthly","Adult","30"
"15495","50","Male","Sneakers","Footwear","16019","2024-04-09 20:34:22","Hyderabad","Unknown","White","Spring","3.4","Yes","Standard","Yes","No","8","Apple Pay","Quarterly","Middle-aged","90"
"15496","26","Female","Jeans","Clothing","9794","2025-11-01 01:28:37","Hyderabad","XL","Green","Spring","4.1","No","Next Day Air","Yes","Yes","11","Credit Card","Bi-Weekly","Young Adult","14"
"15497","43","Male","Jeans","Clothing","10541","2025-09-30 22:35:50","Chennai","L","Gray","Spring","4.3","No","Standard","Yes","Yes","8","Cash","Quarterly","Adult","90"
"15498","36","Male","Jeans","Clothing","7221","2024-09-08 12:45:45","Jaipur","L","Black","Fall","3.9","No","Next Day Air","No","No","14","Credit Card","Monthly","Adult","30"
"15499","45","Male","Jacket","Clothing","6806","2025-07-22 21:17:55","Mumbai","S","Gray","Winter","2.6","Yes","Standard","No","No","14","Apple Pay","Annually","Middle-aged","365"
"15500","64","Female","Watch","Accessories","19837","2024-05-01 20:44:28","Delhi","Unknown","Blue","Spring","5","No","Standard","No","Yes","16","Apple Pay","Quarterly","Senior","90"
"15501","34","Female","Sneakers","Footwear","15936","2024-12-31 23:09:41","Bengaluru","Unknown","Gray","Fall","3.6","No","Standard","Yes","No","13","Debit Card","Bi-Weekly","Adult","14"
"15502","33","Female","Jeans","Clothing","10873","2025-11-14 21:22:34","Bengaluru","M","Gray","Summer","4.6","No","Standard","No","No","11","PayPal","Annually","Adult","365"
"15503","25","Female","Jeans","Clothing","2656","2024-03-17 04:03:14","Kolkata","XL","Red","Fall","4.2","No","Free Shipping","No","No","8","PayPal","Weekly","Young Adult","7"
"15504","21","Male","Sneakers","Footwear","6723","2025-11-02 07:50:28","Mumbai","Unknown","Red","Winter","4.2","Yes","Next Day Air","No","Yes","11","Debit Card","Monthly","Young Adult","30"
"15505","56","Male","Smartphone","Electronics","36935","2024-08-16 01:51:50","Jaipur","Unknown","Green","Fall","3.9","No","Standard","No","No","10","Apple Pay","Monthly","Middle-aged","30"
"15506","67","Female","Laptop","Electronics","99932","2025-07-25 23:16:42","Chennai","Unknown","Gray","Winter","5","Yes","Free Shipping","Yes","No","9","PayPal","Monthly","Senior","30"
"15507","24","Male","Smartphone","Electronics","105576","2025-10-20 15:57:47","Delhi","Unknown","White","Fall","4.5","No","Express","Yes","No","5","Credit Card","Quarterly","Young Adult","90"
"15508","31","Female","Boots","Footwear","12201","2025-02-28 12:07:26","Jaipur","Unknown","Gray","Summer","5","Yes","Express","Yes","No","13","Credit Card","Weekly","Young Adult","7"
"15509","61","Male","Boots","Footwear","15853","2025-05-23 06:34:27","Pune","Unknown","Black","Winter","2.6","No","Express","No","No","9","Debit Card","Quarterly","Senior","90"
"15510","30","Female","T-Shirt","Clothing","5229","2024-12-15 05:45:54","Chennai","L","Gray","Summer","3.8","No","Standard","Yes","Yes","8","Google Pay","Weekly","Young Adult","7"
"15511","47","Male","Watch","Accessories","18094","2025-02-02 23:48:13","Delhi","Unknown","Blue","Fall","3.6","Yes","Next Day Air","No","No","6","Credit Card","Weekly","Middle-aged","7"
"15512","41","Female","Headphones","Electronics","61835","2025-10-15 22:28:06","Bengaluru","Unknown","White","Winter","3.6","No","Standard","Yes","Yes","9","Debit Card","Weekly","Adult","7"
"15513","33","Female","Boots","Footwear","12284","2025-01-27 14:06:55","Pune","Unknown","Red","Fall","4","Yes","Express","No","No","9","Apple Pay","Weekly","Adult","7"
"15514","51","Male","Jeans","Clothing","4067","2025-04-28 01:17:41","Kolkata","L","Brown","Winter","3.1","No","Express","Yes","No","13","PayPal","Weekly","Middle-aged","7"
"15515","44","Female","Headphones","Electronics","93292","2025-04-26 19:56:49","Kolkata","Unknown","White","Summer","3.5","No","Express","No","No","12","PayPal","Monthly","Middle-aged","30"
"15516","48","Female","Jeans","Clothing","9960","2025-08-18 20:16:01","Pune","XL","Black","Fall","3.5","Yes","Express","Yes","No","8","Debit Card","Bi-Weekly","Middle-aged","14"
"15517","25","Female","T-Shirt","Clothing","6640","2024-08-29 19:31:57","Pune","L","Black","Winter","4.2","Yes","Next Day Air","No","Yes","10","Credit Card","Bi-Weekly","Young Adult","14"
"15518","26","Female","Boots","Footwear","12450","2025-08-16 03:51:14","Mumbai","Unknown","Gray","Spring","4.3","Yes","Standard","Yes","Yes","17","Debit Card","Annually","Young Adult","365"
"15519","34","Female","Sneakers","Footwear","7470","2024-01-02 04:18:06","Pune","Unknown","Green","Summer","3.8","Yes","Standard","No","Yes","8","Debit Card","Quarterly","Adult","90"
"15520","25","Female","Jacket","Clothing","5063","2025-11-26 18:50:20","Pune","L","Red","Winter","4.8","No","Standard","No","No","6","Apple Pay","Annually","Young Adult","365"
"15521","36","Female","Smartphone","Electronics","77688","2025-03-21 00:19:22","Delhi","Unknown","Red","Winter","4.7","Yes","Standard","No","No","7","Credit Card","Bi-Weekly","Adult","14"
"15522","45","Male","T-Shirt","Clothing","3154","2024-09-25 17:25:43","Chennai","XL","White","Fall","3.2","Yes","Standard","No","Yes","12","Credit Card","Bi-Weekly","Middle-aged","14"
"15523","25","Female","Boots","Footwear","6225","2025-11-23 13:22:41","Delhi","Unknown","Gray","Winter","3","No","Standard","Yes","No","10","Debit Card","Monthly","Young Adult","30"
"15524","37","Female","Jacket","Clothing","2241","2025-07-01 15:55:13","Hyderabad","M","Blue","Summer","4.4","No","Standard","No","Yes","6","Apple Pay","Monthly","Adult","30"
"15525","39","Male","Headphones","Electronics","45982","2025-04-23 01:35:41","Jaipur","Unknown","Gray","Winter","3.3","Yes","Standard","Yes","No","4","Credit Card","Quarterly","Adult","90"
"15526","33","Male","Smartphone","Electronics","112465","2024-10-08 20:51:16","Bengaluru","Unknown","Blue","Winter","5","Yes","Standard","No","No","12","Credit Card","Monthly","Adult","30"
"15527","68","Female","Jacket","Clothing","1992","2024-01-18 00:25:53","Delhi","M","Gray","Fall","3.9","Yes","Express","Yes","No","11","Debit Card","Monthly","Senior","30"
"15528","61","Female","Backpack","Accessories","5727","2024-08-22 08:39:59","Jaipur","Unknown","Green","Winter","4.9","No","Standard","No","Yes","8","Apple Pay","Annually","Senior","365"
"15529","47","Male","Laptop","Electronics","24568","2024-07-09 17:39:37","Bengaluru","Unknown","Green","Spring","3.2","No","Standard","No","No","10","Google Pay","Monthly","Middle-aged","30"
"15530","27","Male","Smartphone","Electronics","59760","2025-02-03 09:05:35","Delhi","Unknown","Black","Fall","4.1","Yes","Express","No","No","13","PayPal","Weekly","Young Adult","7"
"15531","36","Female","T-Shirt","Clothing","8134","2025-02-25 03:41:20","Bengaluru","L","Red","Fall","4.2","No","Express","No","No","13","Debit Card","Bi-Weekly","Adult","14"
